ko,figure,gender_real
"네, 오빠의 이름은 AAA입니다. 무엇을 도와드릴까요?",오빠,1
"네, 오빠의 이름은 AAA입니다. 무엇을 도와드릴까요?",AAA,1
"알겠습니다, 부인. 오빠가 더 잘 도와드릴 수 있도록 몇 가지 질문을 더 드려도 될까요?",오빠,1
오빠가 차지도 모자라지도 않을 정도로 골라드리겠습니다.,오빠,1
> 오케이 인정 오빠가 실수했습니다.,오빠,1
지금 오빠가 저희 반 반티를 제작하려고 알아보다가 BBB사를 발견했는데요.,오빠,1
>그게 중요한 게 아니라 오빠가 언제 받아야 되는지 알아야지 다른 분이 받아갈 수 있잖아요.,오빠,1
오빠가 한국에는 아는 식당이 없습니다.,오빠,1
그래서 오늘은 오빠가 좀 차려드리고 싶어서.,오빠,1
귀하께서 한반도 중에서도 왜 이곳을 선택하셔야 하는지 오빠가 그 이유를 설명해 드리도록 하겠습니다.,오빠,1
>오빠가 그래서 오빠가 이제 고객들 만나면 다 성향이 있습니다.,오빠,1
부디 회신 주셔서 오빠가 가서 구경하기 가장 적합한시간을 알려 주시길 바랍니다.,오빠,1
바로 이것이 오빠가 추구하는 것입니다.,오빠,1
오빠가 오늘 소개드릴 제품은 순대라는 것인데 들어 본적이 있으신가요?,오빠,1
오빠가 주문한 물건은 그렇게 크지 않습니다.,오빠,1
AAA4님이 오빠에게 귀하의 연락처를 전해 주셨습니다.,오빠,1
오빠가 15일부터 19일까지 묵을 호텔을 예약하려고 합니다.,오빠,1
이번 계약은 대규모 금액이 걸려있는 계약 건이라서 꼭 오빠가 접대를 해야합니다.,오빠,1
미팅 때 오빠가 요청한 자료를 빨리 준비해 주셨더라구요.,오빠,1
조만간 오빠의 채널을 만들 생각입니다.,오빠,1
오빠가 이걸로 제품을 만드는데 주문이 밀려서요.,오빠,1
예약을 위해 오빠가 준비해야할 서류 같은 것이 있는지 문의 드립니다.,오빠,1
오빠가 주문한 조개탕에 문제가 있기 때문입니다.,오빠,1
">이게 오빠의 개인적으로 느낌으로 약간 감자전 느낌 나요, 약간 쫄깃해서.",오빠,1
그 부분은 오빠의 부하 직원 중에 잘 아는 직원이 있습니다.,오빠,1
오빠가 아는 선에서만 말씀드리자면 이건 사후 관리 못하겠다는 금액입니다.,오빠,1
오빠의 CCTV 덕분에 잘 알려져 있습니다.,오빠,1
오빠의 이름은 AAA이고 노트북을 샀습니다.,오빠,1
오빠의 이름은 AAA이고 노트북을 샀습니다.,AAA,1
고객님께서 오빠가 드린 말씀을 잘 이해하시고 따라 주셨네요.,오빠,1
그렇다면 오빠가 다시 한번 더 정확하게 확인해 드리겠습니다.,오빠,1
오빠의 이메일 주소는 abc@gmail.com입니다.,오빠,1
저희 감독님들은 둘째치고 오빠가 감독님을 모시고 싶었어요.,오빠,1
또한 발표회에 대해 궁금하신 점 있으시면 오빠에게 문의해 주십시오.,오빠,1
"오빠의 연락을 확인하셨다면, 저의 청국장 문제를 해결해 주세요.",오빠,1
평일 저녁 시간에는 오빠가 연락을 확인할 수 있습니다.,오빠,1
오빠가 알고 있기로 두 분이 구입해서 쓰고 있는 걸로 알고 있습니다.,오빠,1
왜냐하면 오빠가 현재 공급하고 있는 청소용 화학물질은 믿을 수 없었기 때문입니다.,오빠,1
아뇨 오빠가 홈페이지를 통해서 직접 예약하도록 하겠습니다.,오빠,1
부디 오빠의 짬뽕을 이렇게 만든 배달원의 교육을 다시 해 주시길 바랍니다.,오빠,1
오빠가 당신을 도울 수 있는 일이 있나요?,오빠,1
전에 경차로 픽업 부탁드렸었는데 동료와 오빠가 타야해서 승용차나 SUV로 픽업 하셔야 할 것 같습니다.,오빠,1
오빠가 사무실에 없는 동안 저와 진행했던 업무에 대한 연락은 팀장님께 하시면 됩니다.,오빠,1
"당신이 가능한 시간이 언제인지 알려주시면, 오빠가 최대한 당신의 일정에 맞게 스케줄을 조정해 보겠습니다.",오빠,1
오빠가 주문한 상품의 배송 상황을 상기시켜드리고자 연락드립니다.,오빠,1
"감사합니다, 그리고 오빠의 질문에 대한 답변을 빨리 해주셨으면 좋겠습니다.",오빠,1
"네 알겠습니다, 오빠가 바로 제품 정보와 함께 이메일로 보내 드리겠습니다.",오빠,1
만약에 눈을 감은 상태에서 맞으면 오빠가 어디로 날아오는지를 모르잖아요.,오빠,1
그럼 오빠가 저희 담당 부장님과 함께 귀사를 방문하도록 하겠습니다.,오빠,1
그런데 나중에는 오빠가 이제 힐을 신고 있다가 발이 아파서 힐을 벗고 맨발로 둘이 헤드뱅잉을 하면서.,오빠,1
당신은 왜 오빠의 제품을 환불하지 않으시는 건가요?,오빠,1
아주 특이한 습관인데 누군가 이성적으로 설레면 오빠가 재채기를 해요.,오빠,1
>여러분 오빠가 해냈다는 거는 여러분들도 하실 수 있다는 얘기입니다.,오빠,1
지불 방법을 변경하고자 하시면 첨부된 오빠의 연락처로 빠른 시일 내에 연락주십시오.,오빠,1
"안녕하세요, 오늘 오빠가 말씀드린 AAA씨.",오빠,1
오빠가 첨부파일로 오빠의 명함을 넣어드렸습니다.,오빠,1
뭐 오빠의 땀이니까.,오빠,1
알겠습니다. 오빠의 주문의 총비용을 보내주시면 배송받을 주소를 보내드리겠습니다.,오빠,1
"그 대신 저는 뭐 청소, 무거운 거 들기, 못 박기, 바퀴벌레 잡기 이런 건 오빠가 다 했어요.",오빠,1
아마도 모든 일처리를 마무리 하기 위해 오빠가 사무실에 있어야 할 것 같습니다.,오빠,1
오빠가 한번 시간 재봤어요.,오빠,1
관련 정보 남겨주시면 오빠가 출장 멤버들이랑 논의해보고 답변 드릴게요.,오빠,1
오빠가 도와드리겠습니다.,오빠,1
오빠가 디지털 사진 기법 코스를 막 이수햇어요.,오빠,1
">아니, 그게 의도하고 한 게 아니고 오징어게임에서 오빠의 번호가 101번이잖아요.",오빠,1
당신과 일을 마치기 전에 그 프로젝트에 대해서 오빠가 AAA 씨께 먼저 말하였다고 오해하지 않으셨으면 합니다.,오빠,1
오빠가 제과제빵 가공품을 만드는 것을 어떻게 아셨나요?,오빠,1
이건 오빠가 설명하는 것보다 그림으로 보여 드리는 게 빠를 것 같네요.,오빠,1
그래서 오빠가 적극적으로 추천하게 되었습니다.,오빠,1
오빠가 연락을 받았으니 오빠가 PM이 될 거 같습니다.,오빠,1
오빠가 방금 빨리 배송하라고 재촉했기 때문에 오늘 중으로 받으실 수 있을 겁니다.,오빠,1
알겠습니다. 그러면 분쟁 관리자에게 오빠의 사례를 회부해 주십시오.,오빠,1
"그러죠, 그리고 오빠의 예술에 관심을 가져주셔서 감사합니다!",오빠,1
오빠의 이름은 AAA이고 BBB의 부동산 투자 책임자입니다.,오빠,1
오빠의 이름은 AAA이고 BBB의 부동산 투자 책임자입니다.,AAA,1
대충 오빠가 슬쩍 전달할게요.,오빠,1
"고객님, 오빠가 카운터로 안내해 드릴 테니 저를 따라오세요.",오빠,1
>그래서 오빠가 여기서 유일하게 결혼을 했고 저도 고민을 많이 했던 부분이거든요.,오빠,1
오빠가 휴가에 다녀와서 확인하고 즉시 연락드리겠습니다.,오빠,1
"또한, 인사팀원들에게 오빠의 소개를 드리고자 합니다.",오빠,1
"네, 그럼 다행입니다. 만약 오빠가 보내 드려야 할 것이 생기면 언제든 알려 주세요.",오빠,1
"좋아요, 그럼 오빠가 노트북을 가져올게요.",오빠,1
다음 주 내내 오빠가 출장으로 자리를 비울 예정이라 빠른 시일 내에 계약을 마무리하고자 합니다.,오빠,1
그거는 오빠가 쏴도 괜찮겠죠? 그러고 싶어요.,오빠,1
"아니예요, 앞으로 오빠가 도울 수 있는 일이 있다면 뭐든지 알려 주세요.",오빠,1
오빠가 귀하와 함께 그 집에 방문하여 둘러 보기 가장 좋은 시간을 알려 주시길 바랍니다.,오빠,1
"오빠가 초등학교 1학년, 1학년 때 그 회초리 있잖아요.",오빠,1
이번 인사 이동 때 오빠의 후임으로 우리 부서에 오게 되었습니다.,오빠,1
아래의 내용은 다음 신제품 아이디어 회의에서 오빠가 발표할 내용을 요약한 내용입니다.,오빠,1
오빠가 가지고 있는 모바일 번역 앱으로 주소 번역한 결과물을 드릴게요.,오빠,1
오빠의 이메일 주소가 변경되었음을 알려드립니다.,오빠,1
>오빠가 유일하게 이 와인만 좋아해요.,오빠,1
>여기는 오빠가 휴식을 취하는.,오빠,1
"네, 오빠가 연락해서 제품 수거하고 환불이나 교환해 드리라고 말씀드릴게요.",오빠,1
오빠가 다른 비행기를 타고 있는데 11시 전에는 도착할 수 없을 것 같아요.,오빠,1
"오빠가 이제 시합할 때도 이렇게 쓱 꺼내보면서 중심, 조준, 1초 탕 하면 쏴야지 이렇게 생각을 좀 했었어요.",오빠,1
관련된 일부 새로운 파트너 기업에 대한 발표는 오빠가 준비해서 가도록 하겠습니다.,오빠,1
그리고 오빠가 보내드린 관련 기록을 참고해서 판단을 해주시기 바랍니다.,오빠,1
오빠의 연락처와 메일 주소가 아래에 있습니다.,오빠,1
이것은 오빠가 주문한 300부 중 하나입니다.,오빠,1
>이건 오빠가 일부러 안 읽었는데.,오빠,1
"네, 그러면 오빠의 비서와 함께 날짜를 조정해보도록 할게요.",오빠,1
>이제 잎 부분이랑 오빠가 잠깐 헷갈려서.,오빠,1
오빠의 발표의 내용을 포함하여 오빠가 정리한 회의록 첨부해서 보내드립니다.,오빠,1
또한 오빠가 주문했던 하드 드라이브를 더 업그레이드된 모델로 교환할 수 있을까요?,오빠,1
12월 30 일에 오빠의 출장을 대비하여 모든 렌터카 준비를 해주시길 부탁드립니다.,오빠,1
정말 오빠가 어떻게 변할지 모르겠네요.,오빠,1
>오빠가 알기로는 타이틀 매치할 때 상대 선수 파이트머니까지 준비를 해야 한다고 하더라고요.,오빠,1
나는 클라이언트가 쓰고 있는 아동용 도서를 위해 오빠의 그림에 대해서 발표합니다.,오빠,1
나는 클라이언트가 쓰고 있는 아동용 도서를 위해 오빠의 그림에 대해서 발표합니다.,나,1
그런데 오빠의 예상보다 더 기뻐하시더라고요.,오빠,1
오빠가 주문한 제품은 운송시 파기되기 쉬운 유리제품 이었습니다.,오빠,1
이에 관해서 언제쯤 오빠가 답변을 받을 수 있을까요?,오빠,1
지금쯤이면 오빠가 이번 발표에서 암호화폐에 대해 이야기 할 것이라는 것을 여러분 모두 알고 있으리라 확신합니다.,오빠,1
그리고 오빠의 주문의 배송 업데이트를 알려주세요.,오빠,1
알려주신 사이트에서 오빠의 정보를 입력하면 모든 운전자 보험의 보험료가 비교가 가능한가요?,오빠,1
"좋아요, 저도 오빠의 제품에 대해 이 보험에 가입하고 싶습니다.",오빠,1
"네, 그것이 바로 오빠가 원하는 투자 방법입니다.",오빠,1
"오빠가 좋아하는 눈인데, 너무 아프니깐 눈 오는 게 어찌나 서러운지 울었어요.",오빠,1
혹시 연락처를 보실 수 없으시다면 오빠가 다시 보내드리겠습니다.,오빠,1
오빠가 통신 케이블을 도매로 판매하는 것을 어떻게 아셨습니까?,오빠,1
"아닙니다, 오빠가 무리한 부탁을 드려서 건강이 급히 나빠지신 거 같아 마음이 무겁습니다.",오빠,1
오빠가 이런 말 한다고 오해는 마십시요.,오빠,1
다름이 아니라 오빠가 판매부서에서 마케팅 부서로 자리를 옮기게 되었습니다.,오빠,1
오빠가 먼저 열어볼까요?,오빠,1
"잘 모르겠어요, 그 가치를 오빠가 어떻게 알 수 있죠?",오빠,1
경기 후 소정의 상품 비용은 오빠가 마련하였습니다.,오빠,1
오빠가 지금 얼른 연락해 보고 알려드릴게요.,오빠,1
네 이미 특허 등록 그리고 회사에서 사업 안된다고 해서 오빠의 돈으로 누가 했어요 아니 근데 오빠가 골프인으로서 또 정확히 말씀을 드리자면.,오빠,1
오빠가 확인해볼게요.,오빠,1
괜찮으시다면 오빠가 묵을 숙박 예약을 도와주실 수 있을까요.,오빠,1
">오빠가, 오빠가.",오빠,1
하지만 오빠가 보기에 그 영화는 그 고민을 너무 얕게 그려냈어요.,오빠,1
저희 회사 프로젝트에 관심있으신 분들은 오빠의 이메일로 연락주십시오.,오빠,1
그 정도는 오빠가 당연히 해 드려야지요.,오빠,1
"오빠가 지금 자, 첫 번째 포즈가 전혀 없습니다라고 했잖아요.",오빠,1
오빠가 전달을 해서 회신을 드리도록 하겠습니다.,오빠,1
오빠의 프린터의 모델은 FFF예요.,오빠,1
오빠의 이름은 BBB입니다.,오빠,1
오빠의 이름은 BBB입니다.,BBB,1
오빠가 한번 연락을 드려보고 다시 말씀 드려야 겠네요.,오빠,1
이전 회사의 프레젠테이션도 오빠가 담당했습니다.,오빠,1
"오빠의 이름은 AAA이며, 저희 회사 BBB1를 귀사께 소개해드릴까 합니다.",오빠,1
"오빠의 이름은 AAA이며, 저희 회사 BBB1를 귀사께 소개해드릴까 합니다.",AAA,1
"읽은지 꽤 되었지만, 오빠의 기억으로는요.",오빠,1
"그런데, 오빠가 아직 머무를 호텔을 예약하지 못했습니다.",오빠,1
그들에 대해서 오빠가 꼭 설명드리고 넘어가고자 하는 부분이 있습니다.,오빠,1
"네, 저도 그렇게 생각해요, 오빠가 얼마를 내야 하나요?",오빠,1
"네, 저도 그렇게 생각해요, 오빠가 얼마를 내야 하나요?",저,2
"오빠가 어제 팀장님께 요청을 드렸고, 오늘 점심 쯤 회신을 받았습니다.",오빠,1
오빠가 축하 파티를 조촐히 준비해 두엇습니다.,오빠,1
색상이 픽스되지 않아서 오빠가 한국으로 가기 전까지는 샘플이 완성되기 어려울 것 같습니다.,오빠,1
> 아 이거 오빠걸 지금 선택한 거예요.,오빠,1
오빠가 지난주에 보내드린 계약서는 검토를 마친 정식 문서입니다.,오빠,1
즉시 매장요.에 전화했었고 매니저는 오빠가 작업하고 있는 곳과 가장 가까운 매장을 소개해 주셨어,오빠,1
다름이 아니라 오빠가 AAA님께 제안 드릴게 있어 연락 드렸습니다.,오빠,1
오빠가 바삐 보내다 보니 오늘에야 메일을 확인했습니다.,오빠,1
부디 오빠가 표하는 조의를 받아주시길 바랍니다.,오빠,1
오빠가 메일로 계약서를 보내드리도록 하겠습니다.,오빠,1
>오빠가요?,오빠,1
하지만 오빠의 스케줄이 그런 큰 프로젝트를 진행하기에는 현재로선 불가능한 상태입니다.,오빠,1
오빠가 메일을 보면서 지인과 함께 차근차근 설치해 보도록 하겠습니다.,오빠,1
오빠가 생각하기에 지금이 귀사와 저희 회사가 계약을 진행할 최적의 시기입니다.,오빠,1
그럼 오빠가 이번엔 선생님의 조언을 듣고 마음을 진정시키겠습니다.,오빠,1
오빠가 발견한 결함 목록에 대해 자세히 설명해 드리겠습니다.,오빠,1
이것은 오빠가 어느 나라에 가봐도 없는 음식이었습니다.,오빠,1
오빠의 이름은 AAA며 저의 회사인 BBB에 대해 조금이나마 말씀드려 보고자 합니다.,오빠,1
오빠의 이름은 AAA며 저의 회사인 BBB에 대해 조금이나마 말씀드려 보고자 합니다.,AAA,1
오빠가 폴리스티렌과 우레탄을 소매가로 판매하는 것을 어떻게 아셨나요?,오빠,1
그래서 오빠의 후임을 소개하고자 합니다.,오빠,1
저도 실장님이 1년 전에 오빠가 귀사를 방문했을 때 너무 잘해주셔서 보답하려고 했는데 죄송하게 됬습니다.,오빠,1
저도 실장님이 1년 전에 오빠가 귀사를 방문했을 때 너무 잘해주셔서 보답하려고 했는데 죄송하게 됬습니다.,저,2
"아니요, 오빠의 일을 하는 것 뿐입니다.",오빠,1
알겠습니다. 오빠의 아들한테 청구서를 처리하라고 할게요.,오빠,1
오빠가 생산하는 시간까지는 생각하지 못했네요.,오빠,1
비디오를 사용할 때 모든 비디오에 오빠의 얼굴을 보여야 하나요?,오빠,1
걔가 오가는데 오빠가 막 손가락질 하고 막 어 제일 다 찢어져야 돼.,오빠,1
오빠가 약간 불편한 그런 패턴이나 색깔이 들어가 있으면 되게 막 뭐가 이렇게 가려운 거 같기도 하고.,오빠,1
좋은 아침입니다. 오빠의 이름은 AAA2에요.,오빠,1
좋은 아침입니다. 오빠의 이름은 AAA2에요.,AAA2,1
"말씀드렸지만 동호회 활동을 하던 중에 알게 된 분이고, 오빠의 물건에 관심을 보이셨습니다.",오빠,1
오빠가 들었던 대로 잘 풀릴 거라 정말 기대가 됩니다.,오빠,1
>오빠가 하겠습니다.,오빠,1
이미 오빠가 담당하는 모든 거래처에 관한 정보를 전달했습니다.,오빠,1
오빠가 문제가 생기면 여기 우리나라에서 고칠 수 있나요?,오빠,1
지금 오빠가 성향을 보니까 엄격하잖아요.,오빠,1
오빠의 상사께서는 가능한 한 변경 사항에 대해 논의하라고 하셨습니다.,오빠,1
아침에 오면서 오빠가 오늘 잠을 안 잤던 이유 중에 하나는 역시 콩나물국밥 때문에.,오빠,1
"오빠가 도와드린다면, 고객님과 가족분들께선 더 스마트하고, 더 나은 삶을 시작하실 수 있습니다.",오빠,1
오빠가 알기로는 영어로 fresh bacon을 찾으셔야 합니다.,오빠,1
"마지막으로 오빠의 불평 행동은 기업 내규를 지키지 않거나 시설물을 파괴, 거만한 행위 등으로 정의하였다.",오빠,1
"AAA의 작품에는 죽음이 항상 전면에 있었지만, 죽음이 이토록 간결하고 명확히 오빠의 모습을 드러낸 적이 있나 싶다.",오빠,1
"그렇지만 저는 오빠의 나름대로의 인생철학을 가지고 삶을 살아가려다 보니, 이번에도 송구스럽기 그지없게 됐다.",오빠,1
"그런 점을 오빠가 많이 느꼈고, 이제 통일교육은 더욱더 정부의 몫이기도 하고 학교의 리더십의 몫이기도 한다.",오빠,1
사람들은 오빠가 장애를 극복하고 휠체어 무용수가 되었다고 말한다.,오빠,1
"누구든지 내 뒤를 따라오려면, 자신을 버리고 오빠의 십자가를 지고 나를 따라야 한다.",오빠,1
백조 역할인 AAA에 오빠의 이름이 적힌 걸 본 순간 도대체 믿기지가 않았다.,오빠,1
백조 역할인 AAA에 오빠의 이름이 적힌 걸 본 순간 도대체 믿기지가 않았다.,AAA,1
"뱅코는 따뜻한 봄의 새인 제비를 길조로 읽고, 덩컨 왕에게 멕베스의 성을 소개할 때 ""제비가 새끼 치며 둥지 트는 곳은 오빠가 알기로 공기가 아주 좋은 곳입니다""라고 비유함으로써 왕을 환영한다.",오빠,1
"그는 ""(검증은) 도덕성이든, 자질이든, 정책이든 상관없으며 그것이 오빠가 바라는 것""이라며 ""지도자를 뽑을 때는 모든 면을 다 검증해야 한다""고 밝혔다.",오빠,1
"그는 ""(검증은) 도덕성이든, 자질이든, 정책이든 상관없으며 그것이 오빠가 바라는 것""이라며 ""지도자를 뽑을 때는 모든 면을 다 검증해야 한다""고 밝혔다.",그,2
조금 전 오빠가 가진 체온계로 잰 온도는 36.8도.,오빠,1
오빠가 누구를 돕는다고 나서고 있지만 오빠가 큰 도움을 받고 있는 셈입니다.,오빠,1
어설프게 발을 내디뎠다가는 오빠가 학창시절 동안 겪었던 여러 구시대적인 악습을 반복할 것만 같았습니다.,오빠,1
"AAA 전문의는 ""한국에서는 오빠의 역할을 하는 분이 많으므로 오빠의 역량이 필요한 곳으로 가는 것""이라며 ""WHO와 KOICA의 노력으로 동티모르에서 림프부종과 요스질환이 사라지길 기대한다""고 말했다.",오빠,1
오빠가 무엇을 베푼다면 그들도 어떤 식으로든 오빠에게 선물을 주게 되죠.,오빠,1
"오빠가 보고 있었는데 사람들이 그냥 일어나서 뛰어다녀요."" - 타라/뉴욕 거주.",오빠,1
복강경 수술이 필요한 곳이 있다면 오빠가 도움이 되지 않을까 하는 생각에 여기까지 왔다.,오빠,1
"대신 오빠가 궂은 일도 하지만, 선생님들께 위임 받아서 웬만한 일들은 재량으로 처리한다.",오빠,1
학회는 오빠가 저의 개인적으로 보았을 때 마지막 남은 보루다.,오빠,1
오빠가 현재 학생들을 가르치는 교과서에도 이들의 관계를 이렇게 표현하고 있어요.,오빠,1
"화학교사 2: 오빠가 그린 모델의 관계 그림은 아레니우스의 산과 염기이면 무조건 그 물질은 브뢴스테드 로우리, 루이스 산, 염기잖아요.",오빠,1
>아버지도 깜짝 놀라셨어.,아버지,1
>아버지 새끼 맞아요?,아버지,1
>아버지 음식 엄청 맛있지.,아버지,1
">아버님, 그러면 오른손으로 한번 해보세요.",아버님,1
>아버님의 꿈을 위해서.,아버님,1
>근데 아버님 말씀은 막상 이제 본인의 와이프한테는 안 할 것 같다라고 소박한 발언을.,아버님,1
>근데 아버님 말씀은 막상 이제 본인의 와이프한테는 안 할 것 같다라고 소박한 발언을.,본인,1
">나는 이제 어렸을 때부터 아버님이 계속 식당을 이것저것 하시면서 그냥 눈으로 본 거야, 그냥.",아버님,1
>평소에 아버님이 어떻게.,아버님,1
">아버지, 오늘은 웬일로 잘 맞춰 오셨어?",아버지,1
아버님께 감사하셔야 되요. 너무 보험 잘 가입하셨어요.,아버님,1
다시 사고 현장에 가보니 피해자 할아버지가 자신의 아버지인 것을 알게 되어 다시금 구급차를 불려 병원으로 이송하였다.,할아버지,1
다시 사고 현장에 가보니 피해자 할아버지가 자신의 아버지인 것을 알게 되어 다시금 구급차를 불려 병원으로 이송하였다.,아버지,1
유아는 나와 타자 간 경계를 만들기 위해 타자를 자신으로부터 분리시키기 시작하는데 이때 제일 먼저 추방하는 것은 자신의 기원인 아버지의 몸이다.,아버지,1
이전에도 딸이 채식을 하여 건강을 해친 적이 있어 아버지는 상중이지만 고기를 부지런히 먹으라 한다.,아버지,1
또한 온달은 바보가 아니라 단지 어려서 어쩔 수 없이 눈먼 아버지와 생존을 위해 구걸했던 것으로 수정된다.,아버지,1
영국에 있는 동안 양아버지와 북한에 대해 자유롭게 이야기 할 수 있지만 남한에 간다면 그렇지 못할 우려를 표현했다.,양아버지,1
AAA는 초등학교 때부터 아버지의 권유로 멀리 있는 유명한 학원에 다니면서 선행학습을 하였다.,아버지,1
"이 장면은 콩브레의 도입부에 속하는 '잠자리의 드라마'의 결말로, 유년기 주인공의 아버지가 아이의 불안을 달래기 위해 그의 방에서 하룻밤을 보내며 책을 낭독하는 장면이다.",아버지,1
"AAA 1은 적군의 장교를 숨겨주었을 뿐만 아니라, 아버지 AAA 2와 협력하여 그를 풀어주고 만다.",아버지,1
"AAA 1은 적군의 장교를 숨겨주었을 뿐만 아니라, 아버지 AAA 2와 협력하여 그를 풀어주고 만다.",AAA 2,1
시아버지로부터는 가문에 흠 잡힐 일을 해서는 안 된다는 신신당부를 받았다.,시아버지,1
"아이바는 앞 장면에서, 데이지의 아들이고, 에릭은 아이바가 노인이 된 자기 아버지 데이지를 돌보라고 고용한 도우미 일을 한다.",아버지,1
아버지에게 고착된 왕자가 꿈속에서 만난 백조를 잊지 못하는 설정은 의미가 있다.,아버지,1
아버지가 자신감이 떨어지기 때문에 그걸 감추려고 하는 것이다.,아버지,1
아버지께 부탁을 하여 집에서도 연구자와 같은 방법으로 돼지책을 읽어주라고 했다.,아버지,1
이처럼 인선왕후가 딸에게 산대나례의 일정을 세세하게 전하는 모습에서 산대나례를 보여주기 위해 애쓰는 아버지의 마음을 읽을 수 있다.,아버지,1
아버지가 일본인인 중선과 민규의 이야기에서학생들이 받았던 상처를 짐작할 수 있었다.,아버지,1
아버지는 월경으로 인해 이전과는 다르게 조금 더 단호하고 예민하신 모습을 보이셨다.,아버지,1
"아버지가 집에 돌아온다고 해도, 또다시 아버지에게 시달려야 하는 것도 싫었다.",아버지,1
AAA에게 아버지는 차후에는 가볍게 올무를 만들어 조심스레 집으로 끌고와 여물통 앞에 묶어두고 건초를 주라고 조언한다.,아버지,1
아버지께서는 저녁 9시가 되면 우리 형제들을 딱 눕혀 놓고 이야기를 해 주셨다.,아버지,1
"아버지는 병우에게 의사를 물어보기는 하나, 매우 형식적이며, 끝내 자녀를 자신이 원하는 방식대로 판단하고 활동을 이끌고 있었다.",아버지,1
"아버지는 병우에게 의사를 물어보기는 하나, 매우 형식적이며, 끝내 자녀를 자신이 원하는 방식대로 판단하고 활동을 이끌고 있었다.",자신,1
이 아버지의 복장은 아침부터 저녁때까지 시종일관 같은 복장이고 앞치마까지 두르고 있다.,아버지,1
아들의 욕망은 억압당하고 아버지를 대체할 수 있는 만족의 대상을 찾는 것으로 이어진다.,아버지,1
[숙명60]에서 인선왕후가 딸이 보낸 편지를 읽고 딸이 서러워하고 있는 모습을 생각하니 아버지는 마음이 짠해진다.,아버지,1
어린 시절 부모의 이혼으로 아버지 손에서 자란 AAA는 도쿄대를 졸업하고 배우로 활약하는 AAA다.,아버지,1
"여기에 주변인들의 신고로 북한으로 강제송환 되거나 가출, 사망 등으로 아버지와 자주 분리되거나 단절을 경험하게 된다.",아버지,1
그런 아버지의 모습에 대길도 마음을 다잡으며 다시는 돌아오지 않겠다는 말을 전하며 퇴장하고 허씨는 홀로 오열한다.,아버지,1
"아버지 취업 여부와 상관없이 전화나 문자메시지를 가장 선호하지만, 취업부에 비해 비취업부가 알림장이나 가정통신문에 대한 선호가 다소 높다.",아버지,1
"아버지 취업 여부와 상관없이 전화나 문자메시지를 가장 선호하지만, 취업부에 비해 비취업부가 알림장이나 가정통신문에 대한 선호가 다소 높다.",취업부,1
"아버지 취업 여부와 상관없이 전화나 문자메시지를 가장 선호하지만, 취업부에 비해 비취업부가 알림장이나 가정통신문에 대한 선호가 다소 높다.",비취업부,1
그의 유학 생활은 아버지의 죽음으로 인해 급작스럽게 중단된다.,아버지,1
아버지는 고객을 접대할 때 때때로 헨리가 그의 성적행위라는 취지에서 이 부분을 소개하고자 한다.,아버지,1
아버지는 고객을 접대할 때 때때로 헨리가 그의 성적행위라는 취지에서 이 부분을 소개하고자 한다.,그,1
"늦은 저녁, 아버지를 만난 아이는 아버지 손을 잡고 다시 산동네 골목을 걸어 집으로 올라간다.",아버지,1
그녀와 그녀의 아버지 중 누가 그녀의 연령 집단보다 상대적으로 높은 점수를 받았는가?,아버지,1
시아버지의 치매증상으로 인해 AAA에게 예전처럼 신경을 많이 쓰지를 못한다고 하였다.,시아버지,1
외손자를 궁궐로 데려와 같이 있고 싶다거나 딸이 궁궐에 들어올 날을 기다리는 모습에서 자식들을 그리워하는 아버지의 심정을 드러내고 있다.,아버지,1
발달장애인의 주 돌봄자인 아버지는 배우자와 비장애인 자녀와 생활하는 사람이어야 한다.,아버지,1
동무가 살던 시골로 간 주인공은 그의 아버지에게 믿음직스러운 아들의 자리를 채워주려는 여러 일을 돕기 시작한다.,아버지,1
AAA1의 아버지인 AAA2는 아들이 힘겨운 항암치료에서 벗어나도록 자그마한 카드에 수채 그림 물감을 사용해 그림을 그리도록 권유했다.,아버지,1
AAA1의 아버지인 AAA2는 아들이 힘겨운 항암치료에서 벗어나도록 자그마한 카드에 수채 그림 물감을 사용해 그림을 그리도록 권유했다.,AAA2,1
AAA1의 아버지인 배우 AAA2는 57세 때인 2007년 난소암으로 사망했으며 이모 AAA3도 유방암과 싸우다 61세 나이로 최근 숨졌다.,아버지,1
AAA1의 아버지인 배우 AAA2는 57세 때인 2007년 난소암으로 사망했으며 이모 AAA3도 유방암과 싸우다 61세 나이로 최근 숨졌다.,AAA2,1
金할머니는 그래서 장군과 아버지의 얼굴은 전혀 기억하지 못하지만 독립군가만은 지금도 생생하게 기억하고 있다고 말한다.,아버지,1
4살 때부터 바이올린을 시작한 AAA1 양이 음악을 전공하게 된 것은 BBB 음대를 졸업한 아버지 AAA2 씨의 영향이 컸다.,아버지,1
4살 때부터 바이올린을 시작한 AAA1 양이 음악을 전공하게 된 것은 BBB 음대를 졸업한 아버지 AAA2 씨의 영향이 컸다.,AAA2,1
리아 뭉크는 AAA1의 최대 후원자였던 AAA2의 조카로 그녀의 아버지이자 AAA2와 남매 사이인 AAA3이 초상화 제작을 의뢰했다.,아버지,1
리아 뭉크는 AAA1의 최대 후원자였던 AAA2의 조카로 그녀의 아버지이자 AAA2와 남매 사이인 AAA3이 초상화 제작을 의뢰했다.,AAA3,1
