ko,figure,gender_real
"그러면서 ""사법협력관은 판사가 국제 사회로 진출할 수 있는 유일한 길""이라며 ""2년에 2명이나 3년에 3명 정도로 파견 규모를 유지·확대할 필요가 있다""고 거듭 제안했다.",판사,3
"그는 감정이 지닌 힘의 유무를 검사할 필요가 있음을 밝히는데, 여기서도 자기 경험의 충실성을 기하는 문제는 힘 있는 감정을 산출해내기 위한 전제조건으로 인식되고 있다.",자기,3
"AAA 대통령이 퇴임한 2009년도의 미국 국가부채는 10조 달러였는데, 그것은 취임 직전에 비해 1.75 배나 늘어난 액수였다.",대통령,3
잔여지 소유자의 청구가 있지 않으면 손실보상을 받을 수 없는 현실이다.,소유자,3
"BBB 1 퇴임 후 BBB 2 부사장으로 부임한 이후에는 사이토 마코토 측근에서 문화 통치 정책 입안 및 시행과 관련된 책사, 정략가로 활약하였다.",정략가,3
그는 자유주의의 사회학자인 두르 케임과 마르크스는 모두 근대국가의 본질을 폭력수단의 관리 및 영역 지배에 체계적으로 연결시켜 생각하지 않았다고 비판한다.,두르 케임,3
"그는 강력한 귀족이었고, 본질적으로 왕실 정부를 대신하여 세금을 징수하는 책임을 지는 사설 세관과 소비 기구인 페르메 게네랄의 행정관이었다.",행정관,3
그는 삶의 부조리에 대해 날카롭게 인식했지만 냉소적인 시선이나 옹졸함 따위는 전혀 없었다.,그,3
쟁점의 단계를 통해 나의 지향과 상심을 연구자의 입장에서 명료하게 발견할 필요가 있다.,나,3
그러니까 동민이가 자기가 방송에.,동민이,3
"전형적인 중인 산학자 집안 출신으로, 형인 경선여의 아들 경연이 구일집의 저자 홍정하(1684∼1727)의 외조부이기도 하다.",홍정하,3
AAA1은 이어 AAA2 감독이 자기가 가르치는 제자에게 지도자를 바꾸라고 설득하며 자신에게 압력을 넣기도 했다고 주장했다.,AAA1,3
본 연구는 화학 I과 화학 II의 산·염기 모델을 모두 학습한 과학 영재 학생들의 산-염기 모델 인지 수준을 분석하고자 하였다.,학생,3
1977년 BBB에서 미론을 지도 교수로 하여 박사 학위를 받았다.,미론,3
"그는 바늘을 마루 바닥으로 던졌을 때, 바늘이 마루 선에 닿을 확률이 얼마나 되는지 질문했다.",그,3
"AAA1이 워싱턴 D.C.에 도착했을 때 AAA2 대통령, AAA3 부통령 등 미국 지도자들이 그를 맞이했다.",대통령,3
저의 승진을 축하해주셔서 정말 감사합니다.,저,3
법사가 매 겸대마다 점을 쳐서 음괘가 나오면 매듭을 지은 겸대의 꼬리를 자른다.,법사,3
"채무자가 경제적 불능을 주장하면서 본래의 계약과 다른 계약조건으로 이행하겠다고 제안해온 경우, 계약이행이 채권자에게 합리적으로 기대 가능하다면 그는 신의칙상 계약을 해소할 수 없고 재교섭에 응할 책무를 부담한다고 할 것이다.",채권자,3
영화/미술을 넘나드는 미학적 실험을 통해 그가 드러내려는 사회적 모순은 실제 역사적 기록보다도 더 현실적인 것으로 된다.,그,3
"그는 ""긴장을 막으려면 평양이 협상의 길로 나오는 것밖에 없다""면서 유엔 상임 이사국들의 노력이 중요하다고 했다.",그,3
AAA 1이 할 수 있는 것이라곤 AAA 2가 가져온 가발을 머리에 써보는 것뿐이다.,AAA 1,3
"시화에 모두 뛰어났지만 AAA의 본색이 시에 있다고 여긴 반면, 전기는 천부적인 재질을 지닌 화가로 시작하여 시에도 능숙한 경지에 올랐음을 대비해 말한 것으로 이해된다.",화가,3
국민권익위원회에 고위 공직자 고발권을 부여한 입법 취지에 맞추어서 부패 혐의 공직자에 대한 조사권 부여는 반드시 필요하다고 본다.,공직자,3
"자신을 '유엔의 아이'로 표현한 AAA 총장은 ""유엔은 항상 내 마음 속에 있을 것""이라는 말로 연설을 맺었다.",자신,3
"주위를 돌아다니거나 게임을 하기 위해, 사용자는 자신이 하기를 원하는 것에 관해 웨어러블 시스템(900)에게 명령할 필요가 있을 수 있다.",자신,3
그는 피고인 B의 보험금 지급 의무의 발생 여부에 대해서도 이를 확정하였다.,그,3
"나는 '지금 미국은 모든 통계에 근거할 때 가장 깨끗한 기후를 갖고 있다'고 했다""며 ""그리고 심지어 그것은 내가 동의하기 때문에 더 좋아지고 있다.",내,3
AAA의 DNA 예비조사 결과 그가 자라지 않는 것은 인간을 성장하게 하는 유전자들에 결함이 있기 때문일 수 있는 것으로 나타났다.,AAA,3
"그는 ""공룡 사회가 10대들로 넘쳐나는 토요일 오후의 쇼핑몰과 같았을 것""이라고 했다.",그,3
"인도, 한국, 티베트 등 서양에서 쉽게 접할 수 없는 독특한 전통 문화를 통해 자신의 기마극과의 접목을 시도한 것이다.",자신,3
>참으란 말이야 이 친구야.,친구,3
그는 처음으로 지구의 온실효과를 거론하고 그에 대한 수학적 모형화를 시도한 과학자로 알려져 있다.,그,3
"하버드대학 법과전문대학원 교수 출신으로 여성인 워런 의원은 초선인데도 개혁적 성향 덕분에 당내에서 '진보 총 아', '진보진영의 상징'으로 불리고 있다.",워런,3
>어차피 솔빈이가 걸릴 거니까 너부터 찍어.,솔빈이,3
당신은 나이 x와 키 y사이의 강한 직선적 관계를 발견했다.,당신,3
"네, 그러면 제 비서와 함께 날짜를 조정해보도록 할게요.",비서,3
당신의 사랑으로 당신은 아늑한 작은 집으로 변할 것입니다!,당신,3
"3일 베트남 정부 뉴스 사이트 등에 따르면 응우옌 쑤언 푹 총리는 전날 공문을 통해 외교관, 전문가, 투자자, 숙련 노동자와 가족의 입국을 위한 여객기 운항을 계속 허용한다고 밝혔다.",숙련 노동자,3
나는 수백 개의 계단을 향해 가면서 닫힌 에스컬레이터의 표지판을 힐끗 보았다.,나,3
"마요르사무총장은 유네스코가 자체 계획으로언론규제 및 언론인들의 윤리강령등을 모색하고있다는 IPI의 비난과 관련,자신은 지식 관념정보의 제한없는 유통을 규정하고 있는 유네스코헌장을 준수할 것이라고 밝혔다.",사무총장,3
"나는 그의 타이밍과 싸우는 것""이라며 ""그것(주지사의 재개 계획)은 지금부터 몇 달 있어야 우리에게 효과가 있을 것 같다""고 말했다.",주지사,3
이제 본론에서 보겠지만 필자는 이번에 본격적으로 이 대법원 판례를 검토하면서 기대이상으로 실제로 새롭게 확인한 성과들이 있다.,필자,3
1주일 일정으로 이스라엘을 방문 중인 코튼 의원은 31일(현지시간) 베냐민 네타냐후 총리를 만나 이란 핵합의 반대 입장을 거듭 전달했다.,베냐민 네타냐후,3
당신은 정삼각형의 밑변을 늘리면 173.8마일 떨어진 콘위와 루턴의 점포를 직선으로 이을 수 있다.,당신,3
"교도통신에 따르면 그는 총회 연설에서 ""오염수 대책은 가장 긴급한 과제다.",그,3
"프랑수아 올랑드 프랑스 대통령은 ""질서를 교란하는 이들의 행동에 분노한다""면서 ""테러범의 총알에 쓰러진 이들을 추모하기 위한 초와 꽃이 있던 광장에서 이 일이 벌어져 더욱 유감이다""라고 말했다고 현지 일간지 르피가로가 보도했다.",프랑수아 올랑드,3
"AAA 유럽의회 의장은 25일(현지시간) 최종서명을 앞두고 교착상태에 빠진 유럽연합(EU)과 캐나다 간 자유무역협정(FTA)인 '포괄적경제무역협정(CETA)'과 관련, 금주 내 협상 돌파구를 마련하기는 어렵다고 말했다.",AAA,3
"이와 관련, BBB 바이올린 연주자 AAA1 씨는 ""프랑스에 오니 거리가 아름다웠고 고전 건물이 많은 것이 인상적이었다""고 말했다.",바이올린 연주자,3
"요노브 프레데릭 아가 사무차장은 2005년 이후 주제네바 나이지리아 WTO대사로 활동해왔으며, 데이비드 샤크 사무차장은 1970년대부터 관세및 무역에 관한 일반협정과 WTO 이슈를 담당해왔으며 2000년부터 주제네바 미국 대표부 차석으로 활동해왔다.",차장,3
로스 차관 자신은 가족을 위해 최선의 행동을 했다는 커밍스 보좌관의 주장을 받아들인다고 말했다.,커밍스,3
유엔총회 연설을 끝내고 나서 압바스 수반은 유엔본부 로즈가든에서 열린 팔레스타인 깃발 게양식에 참석했다.,압바스,3
"생일 축하 만찬에는 AAA1 대사 부부를 포함해 AAA2 호주 상원의원과 AAA3 이사장 부부, AAA4 호주 외교부 북아시아 국장, AAA5 이사장 부부 등이 참석했다.",상원,3
안내 요원의 안내에 따라 정해진 주차 구역에 차를 주차해야 하는데요.,요원,3
전 로드맵을 보더라도 평생 김일성의 주체사상과 김정일의 선군사상을 포기할 수는 없을 것이다.,김일성,3
"AAA 주아세안대표부 대사는 ""한류가 생각하는 것보다 아세안에 광범위하게 퍼져있다""고 전했다.",AAA,3
조형 활동 초기 1단계인 1612년-1626년경까지 수조각승 현진 조성의 불상에만 관여하고 있다.,단계,3
董建華 초대행정장관이 식민통치의 치욕적 상징성과 풍수를 이유로 입주를 꺼리며 박물관으로 사용할 뜻을 내비쳤기 때문이다.,董建華,3
지난 6일 방중한 북한의 6자 회담 차석대표인 AAA1 외무성 미국국 부국장은 이미 귀국길에 오른 것으로 알려진 가운데 AAA2 부부장이 모종의 임무를 지니고 방중했을 가능성도 배제할 수 없다는 관측이 대두했다.,부국장,3
"소방관 19명의 순직 소식이 전해지면서,아프리카를 순방 중인 오바마 미 대통령이 조의를 표하는 등, 각계에서 애도의 물결이 이어지고 있다.",소방관,3
AAA 장관은 아르헨티나에서 현재 뎅기열 발병 사례가 유례없이 증가하고 있다는 사실을 언급하면서 뎅기열을 옮기는 모기 퇴치에 주력하고 있다고 말했다.,AAA,3
"훙레이 대변인은 27일 정례 브리핑에서 엘튼 존이 최근 중국 순회 공연 도중 아이웨이웨이를 언급한 것을 어떻게 평가하느냐는 질문에 굳은 표정으로 ""나는 그런 사람을 모른다""고 잘라 답했다.",사람,3
"청소년 환경운동의 아이콘으로 떠오른 스웨덴의 10대 운동가 그레타 툰베리(16)는 이날 회의에서 세계 정상급 인사들을 향해 ""미래 세대의 눈은 여러분들을 향해 있다""면서 ""여러분이 우리를 저버린다면, 결코 용서하지 않을 것""이라고 목소리를 높였다.",그레타 툰베리,3
"그렇기 때문에, 1인창작 콘텐츠를 활용하여 창작자에게 수익 배분을 시작하면 양질의 콘텐츠가 나타날 수 있다.",창작자,3
일반적으로 우리는 당신에게 우리의 다른 종류의 전통 가옥을 보여주고 싶습니다.,당신,3
">등이 나갔을 때 나한테 얘기를 하면 당연히 알고 어, 그래.",나,3
"그는 '깜짝 초청자'인 에마뉘엘 마크롱 프랑스 대통령과 면담하고 영국·독일 정부 당국자들과 핵합의(JCPOA·포괄적공동행동계획) 위기의 해법을 논의했지만, 정작 가장 중요한 대화 상대인 미국 측 인사들은 만나지 못했다.",에마뉘엘 마크롱,3
"AAA 대표단장은 각국 대표단을 만나 유창한 영어로 설득했으며, 천주교인임을 내세워 교황청에도 협조를 요청했다.",대표단장,3
"그는 자신이 존경하는 휘르랑어-히스 장군이 슈비치-슈발로케 전투에서 후퇴해야 했을 때, 단지 8,500명의 희생자만을 냈다는 이유로 히틀러의 총애를 잃고 프랑스의 비아리츠로 보내졌으며 그곳에서 가재 독에 의해서 사망했다고 주장한다.",장군,3
2016년 3월에도 국립아시아문화전당 어린이문화원 어린이 극장에서 공연한 바 있다.,어린이,3
"그는 지난 대선에서 ""공연히 이런 일을 하고있는 것은 아니다""고 말했다.",그,3
"1930년 이후로 강릉의 4대 원우인 향현사, 오봉 서원, 송담 서원, 회암영당의 유사나 관리인을 맡았으며, 강릉 향교의 직원을 역임하였다.",직원,3
"의약품의 제조업 허가를 받으려는 자는 위 시설을 갖추고 허가 신청서에 약사 면허 결격사유에 해당하지 않는 것을 증명하는 진단서, 제조 관리자의 자격을 확인할 수 있는 서류 등을 함께 제출하여야 한다.",관리자,3
"그의 남편인 캐스 선스타인 하버드대 로스쿨 교수도 리투아니아 출신의 자신의 조상이 미국에서 받은 이민서류를 보여주면서 ""우리는 이민자의 나라""라고 말했다.",이민자,3
"버락 오바마 미국 대통령이 대기근이나 홍수, 대형산불 등 기후변화로 인해 일어나는 대형 재해를 효과적으로 극복하기 위한 기금을 마련하겠다고 밝혔다.",대통령,3
"AAA 프랑스 대통령이 취임 후 첫 유럽의회 연설에서 ""내전""이라는 표현까지 써가며 유럽 민주주의의 위기를 우려했다.",AAA,3
주도적 서비스 행동은 호텔 직원이 자신의 직무에 대한 재량권과 주인의식을 갖고 동기부여나 심리적 보상이 부여되었을 때 가능한 행동으로 사료된다.,직원,3
"영국에서 가장 사랑받던 TV 진행자 중 하나였던 그는 방송에 입문하기 전 군 장교를 지냈고, 식당에서 벽화를 그리는 일을 했다.",그,3
"반 사무총장은 이날 대변인을 통해 발표한 성명에서 ""리커창 중국 총리, 아베 신조 일본 총리, 특히 3년 반 만에 재개된 3국 정상회의를 주최한 박근혜 대통령에게 찬사를 보낸다""고 말했다.",대변인,3
또 자신을 '당신의 연인'이라고 표현한 작곡가 레너드 번스타인과 영화감독이자 오페라 연출가인 루키노 비스콘티와 프랑코 제피렐리 등의 편지도 눈길을 끌고 있다.,영화감독,3
그럼에도 박사 논문을 통해서 그리고 바우어와의 관계를 고려해 보면 마르크스가 당대의 전제 군주제를 반대했고 헤겔의 입헌 군주제를 지지했다고 추정할 수 있다.,마르크스,3
대표 소비자는 먼저 일정 수량의 제조업 제품을 구매한다는 가정하에서 자신의 지출을 최소화시키는 선택을 할 것이다.,자신,3
우리는 그의 단점을 잠시 접어두고 장점을 자세히 살펴본다.,그,3
연구 대상자들의 인식 분석과 교육과정의 해석 그리고 제안된 지도방안을 통해 다음과 같은 몇 가지에 대한 논의를 하고자 한다.,대상자,3
"네, 저는 칭찬을 받고 기뻐해 본 적이 없는 것 같아요.",저,3
필자는 과거에 법률 효과의 착오에 관하여 자세히 검토하여 발표를 한 바 있다.,필자,3
"기예처럼 어느 때에 배우거나 잊어버릴 수 있는 것도, 한번 배운 것을 뜻대로 써 먹을 수 있는 것도 아니고, 행위를 하는 사람 자신이 최고의 좋음으로 욕구하고 습관들인 기준에 따른 것이다.",사람,3
서영해가 나중에 귀국해 회고한 바에 따르면 그는 일본의 밀고로 나치에 체포돼 6개월간 감금생활까지 했다.,그,3
"그는 ""법정 근로시간이 주당 48시간에서 40시간까지 줄면서 실제 근로시간은 감소해왔지만 여전히 길다""면서 ""일을 많이 하는 것보다 제대로 하는 것이 중요하다""고 했다.",그,3
마윈을 만난 진융은 그에게 '나의 진실함을 지키지 못할 바에는 보물창고를 텅 빈 채로 놔두겠다.,나,3
"그러면서 ""한국군이 다른 마을로 사라진 뒤 어머니를 찾아 헤맨 마을은 처참했다""며 ""마을 사람들 74명이 죽었는데 대부분 여성과 아이들, 민간인이었다""고 울먹였다.",민간인,3
이 책의 7개 장의 내용을 거의 모두 구고술과 구면삼각법이 차지하고 있고 마지막에 사원술 부분도 결국 기하학적 문제를 푸는 방법으로 사용되는 것은 그의 관심이 어디 있는지를 알려준다.,그,3
신문에 따르면 산둥(산동)성 펑라이(봉래)시 왕쉬(왕서)촌에서 포도를 재배하는 농민 AAA씨는 지난 6월 포도밭에서 일하다 진드기에 물리는 바람에 자신의 11년치 소득에 해당하는 돈을 진료비로 날렸다.,AAA,3
본인의 학년별 역량변화 추이 를 파악할 수 있도록 각 학년별 역량점수 및 평균을 제시하였다.,본인,3
"그에 관한 국내의 전문 연구는 거의 찾아볼 수 없으며, 김홍도의 그림을 논하는 전문서에서 아들 김양기의 그림을 간헐적으로 소개하는 수준에 머무르고 있다.",그,3
"화주가 이 기간 내에 장비를 반환하지 못할 경우에는 그 반환 비용을 포함하여, 테리프 규정에 따른 지체료를 지급하여야 한다.",화주,3
마르크스에 더 적합하다고 생각하는 관점을 제시하고자 한다.,마르크스,3
"장사익은 인사말에서 ""러시아와 한국은 아주 멀리 떨어져 있는 것처럼 느껴지지만 실은 러시아와 한반도 땅은 맞닿아 있다""면서 ""멀고 가까운 이웃 러시아 관객 앞에서 공연하는 것이 행복하다""고 소감을 밝혔다.",장사익,3
"""시호연기""는 AAA가 자신의 행력을 연월별로 작성한 연보인데, 이를 중심으로 AAA의 주 요 행력을 정리하면 아래와 같다.",자신,3
그는 물리학을 떠나 통신 산업으로 진출하여 결국 모토로라에 합류했다.,그,3
"그는 이날 일본외신기자클럽에서 가진 기자회견에서 일본인들은 ""롤링·스톤즈""가 최근 4개월동안 미국순회공연을 가지면서 51개도시를 순회,2백50만 명의 청중을 동원하면서도 질서정연한 공연일정과 말썽없는 안보조치를 취한데 대해 ""감명을 받은것 같다""고 강조했다.",롤링,3
"이 이야기는 몇 년 뒤, 아스트리드 린드그렌이 눈길에 넘어져 발을 다쳤을 때, 글로 옮겨졌다.",아스트리드 린드그렌,3
"Stanley Tucci는 ""오늘 신제품 Johnnie Walker Blue Label Ghost and Rare 출시 행사에 참여하면서 굉장한 경험을 했다""라며 ""Port Ellen 이야기를 탐색하고, 언어와 공연을 향한 나의 열정을 위스키를 향한 애정과 결합할 수 있어 즐거웠다""고 말했다.",Johnnie Walker,3
당신은 6000달러를 지불해야 합니다.,당신,3
그러기에 나는 학생이 연습하며 녹음파일들을 것을 염두해 두며 레슨 때 강조해야 할 부분은 아주 자세히 설명을 해 주었다.,나,3
"그는 ""1년간 오디션을 본 끝에 무용단에 입단했으나 현실은 고달프기만 했다.""",그,3
이와 같은 그의 공사법 일원론으로 인하여 전근대적이고 국가주의적 형태가 잔존하는 일본의 공법 영역은 가와시마류의 시민사회론의 비판의 대상이 되었고 가와시마 류의 시민사회론도 나름의 현실비판 법학으로서의 역할을 하였다.,가와시마류,3
"그는 사촌들과 함께 사탕을 사러간 한 식료품점에서 백인 여성 캐롤린 브라이언트를 향해 휘파람을 불었다는 이유로 여성의 남편 일행에게 납치됐고, 사흘 만에 인근 강가에서 심하게 구타 당해 처참히 훼손된 시신으로 발견됐다.",그,3
"그는 AAA가 각각의 정의를 여러 차례 주장했음에도, 문제를 해결할 수 없었다고 어려움을 내비쳤다.",그,3
올랑드는 2014년 1월 한 연예 주간지 보도로 여배우 쥘리 가예와 밀애를 즐겨 온 것이 드러나면서 동거녀 발레리 트리에르바일레와 헤어졌다.,올랑드,3
"그는 ""언론에 드러내놓고 하는 봉사는 쑥스럽다""고 손사래를 치며 환자와 눈을 맞췄다.",그,3
"거기서, 그는 글래스고우 대학의 자연철학 교수인 딕을 만났다.",교수,3
여행자는 공유된 장소의 의미와 자신이 짊어지고 온 '문화 배낭'으로부터 서사의 자원을 얻는다.,자신,3
"리치먼드 밸리 카운슬 관계자는 ""폐사한 박쥐 사체를 치우려고 해도 일부 강둑 지역은 접근 자체가 어려운 상황""이라며 ""광견병과 유사한 리사바이러스(lyssavirus) 감염 우려가 있기 때문에 주민들이 박쥐 사체를 만져서는 안 된다""고 말했다.",관계자,3
이런 측면에서 그의 문학은 비난에 가까운 세평이나 신경향으로 주목 받았던 문단의 증언에 일방적으로 기대는 방식을 벗어나 '단편적 징후들의 퍼즐 맞추기를 통한 문화사적 복원'이 여전히 필요해 보인다는 것이 이 글의 결론에 해당한다.,그,3
나는 자기가 틀렸음을 인정하는 것과 생각을 바꾸는 것을 모두 자신의 신뢰와 회의주의에 적용하는 틀을 갖고 있음을 알려 주는 중요한 징표라 생각한다.,자기,3
"아인슈타인은 1922년 일본을 방문했을 당시 도호쿠 대학이 소재한 센다이 시에서도 강연을 하였는데, 1922년 도호쿠 대학에 입학한 가와구치도 아인슈타인의 강연을 들었을 개연성이 크다.",가와구치,3
반 고흐는 자신의 동생인 AAA1의 소개로 편지 수신자인 AAA2와 알게 된다.,AAA2,3
만화를 보고 만화 줄거리를 적거나 나한테 말해주면 된다고 말하였다.,나,3
"이어 반 총장은 연내 방북 가능성에 대해선 ""그 점에 대해선 드릴 말씀이 없다""고만 말했다.",총장,3
"그는 PEFC는 산업계를 위해 산업계가 만든 가짜 인증에 지나지 않는다고 신랄하게 비판하면서도, FSC가 PEFC와 경쟁하면서 느슨한 표준을 적용하는 경우 FSC도 가짜 인증과 다를 것이 없는 결과를 맞이할 것이라고 지적한다.",그,3
보우소나루 대통령은 13일(현지시간) 코로나19 환자에 대한 하이드록시클로로퀸 사용 확대 문제를 네우손 타이시 보건부 장관과 협의하겠다고 밝혔다.,네우손 타이시,3
그녀는 17살때 첫 연극무대에 오른 뒤 몇년 지나지 않아 큰 명성을 얻게 됐지만 그녀의 진가는 역시 연극인 남편인 알렉산드르 메나케르와의 공연에서 더욱 빛을 발했다.,알렉산드르 메나케르,3
"그는 우선 ""종래 우리 제국의 조선통치에는 소위 ""동화정책""이라는 인습정책이 있다.",그,3
그는 또 기온 상승이 태국 국민의 신진대사에 영향을 미쳐 사망률을 높일 것으로 우려되고 있으며 동부 지역에서는 폭우로 인한 홍수 사태가 자주 빚어질 것으로 전망된다고 덧붙였다.,그,3
한편 인근 뉴저지주의 필 머피 주지사도 전날 야외에서 최대 25명까지의 모임과 캠프장의 재개장을 허용한다고 밝혔다.,주지사,3
"제네바 강연에서 시진핑은 ""과거 중국이 강대국(예를 들면, 청 왕조)이었을 때, 공격적이거나 팽창적인 행위 없이도 세계 경제 발전의 30%를 담당하였다""고 강조하였다.",시진핑,3
나는 당신에게 이 제품에 대해 2년 보증을 제공합니다,당신,3
"한 개인이 자신의 비평형 상태를 유발할 수는 있지만, 다른 사람과 협력하면 비평형 경험을 더욱 촉진할 수 있다.",자신,3
"그래, 알았어, 네 덕분에.",너,3
"그는 근대극적 색채가 심한 신 가부키를 전통에도 가부키로 돌려놓으려 했으며, 에도 가부키의 판타지적 본성을 현대의 무대장치, 조명, 음악 등을 통해 더욱 강화시켰다.",그,3
"사용자는 자신의 홍채 이미지에 대응하는 건강 검진 데이터를 건강 정보 생성 장치(1600)에 전송함으로써, 자신의 홍채 이미지와 건강 정보가 체계적으로 관리되도록 할 수 있다.",자신,3
좋습니다. 저는 마닐라에서 체육관을 운영하고 있습니다.,저,3
시텐노지가 지어진 뒤 곤고는 초대 당주가 되어 사찰을 관리하고 수리하는 일을 맡아 지금까지 생명을 이어온 BBB 창립자로 이름을 남겼다.,관리,3
당신은 완전히 비이성적인 사람인 동시에 완벽하게 이성적인 사람이 될 수 없다.,사람,3
이 글에서는 나의 개인적인 의견을 잠시 언급하고 그치려고 한다.,나,3
"AAA1은 사람들이 자신의 구상을 오해하고 있다며 ""나는 AAA2를 닮은 작품을 만들려는 게 아니라 그가 세상 속으로 뛰어들었던 점을 형상화하고자 하는 것""이라고 해명했다.",그,3
"긴급조치와 학생, 재야 시민 세력에 대한 지나친 억압에는 '일당 독재 체제'라는 단어를 인용하며 비판하고, 경제난으로 인한 민생의 어려움은 AAA의 '영도력'에 회의를 갖게도 했다.",AAA,3
30대초반의 촉망받는 신예로 중국 중앙미술학원 연구반에서 중국화및 벽화를 연구중인 동양화가 서용씨가 한국 화가로서는 처음으로 12-17일북경의 중앙미술학원 전시관에서 벽화전시회를 갖는다.,화가,3
"그 과정에서 환자로서 AAA의 퍼스낼리티와 질병을 통과하는 모습, 그의 고통을 심화시키는 요소들에 대해 이야기하도록 한다.",AAA,3
안타까운 일이지만 미국 시민이 아니면 미국에 사는 것이 모두 불법이라 생각하는 사람에게는 논리가 통하지 않는다.,시민,3
취임식이 끝난 뒤 올랑드 대통령은 퍼스트레이디 자격으로 자리한 연인 발레리 트리에르바일레와 함께 참석자들과 일일이 인사를 나눈 뒤 친환경 오픈카를 타고 샹젤리제거리를 돌며 파리 시민들과 인사했다.,연인,3
내가 아는 한 이 또 다른 논거는 아직 존재하지 않는다.,내,3
"반 총장은 ""마우러 총재와 합동회견을 하게 된 것도 고의로 민간인을 겨냥한 공격이 자행됐기 때문""이라고 말했다.",민간인,3
"마크롱 대통령은 이날 TV 연설에서 자신의 목표는 ""모든 우리 협력국들에 무역 긴장은 모두에게 나쁘다는 것을 설득하는 것""이라면서 긴장을 완화하고 무역 전쟁을 피하도록 해야 한다고 강조했다.",자신,3
입국 당시 체온이 37.5도여서 BBB 병원에서 격리관찰 조치를 받았으며 22일 표본조사와 유전자 검사 결과 확진환자로 판명됐다.,환자,3
2006년 호킹은 언제 죽을지 모르는 인생을 살고 있기에 시간 낭비를 극도로 싫어한다고 밝힌 바 있다.,호킹,3
자신이 몸담고 있는 사회의 일부분(자신의 지배 위치와 특혜를 누리는 측면)임을 의식화해야 한다.,자신,3
그는 그 이상적인 모델을 특별한 제약 없이 자유롭고 과감한 표현을 할 수 있는 기악적 레치타티보에서 찾게된다.,모델,3
필자는 고등학생들의 이해를 쉽게 하기 위해 이러한 설명을 교과서 보조단에 써넣었지만 AAA 교수의 지적에 동의한다.,교수,3
남편이 아이를 돌보고 있고 아내는 공연을 보러 들어가는 모습도 봤다.,아이,3
"나는 그의 타이밍과 싸우는 것""이라며 ""그것(주지사의 재개 계획)은 지금부터 몇 달 있어야 우리에게 효과가 있을 것 같다""고 말했다.",나,3
"하지만 전에 중국 아동이 서적을 경대하는 것을 보았는데, ""논어"" 상하권과 ""맹자"" 상하권을 아침저녁으로 펴서 읽어도 책장은 새 것이었다.",아동,3
AAA 대통령은 지난달 말∼이달 초 이스라엘 방문에서 예루살렘에 무역 사무소를 설치하겠다는 계획을 발표했다.,AAA,3
"AAA1은 27살 때 수시로 정신을 잃는 상황에 빠지자 BBB의 신경외과 의사인 AAA2를 찾아갔고, 여러 가지 치료 끝에 AAA2는 뇌의 일부 조직을 제거하는 수술을 시행했다.",AAA1,3
"미 공화.민주당에서 냉전의 유물인 쿠바와의 무역.여행.본국방문 규제를 걷어내려는 시도는 과거에도 있었지만, 지난달말 피델 카스트로가 물러나고 동생 라울에게 권력이 이양되는 전환기를 맞아 탄력을 받고 있는 것이다.",동생,3
대통령 직속 기관이 어느 부처의 자문기관이라는 말인지 이해할 수 없다.,대통령,3
"AAA1은 올해 초 BBB1와의 인터뷰에서 ""흑인을 AAA2 같은 BBB2의 백인 수석 여자 무용수와 한 무대에 세우다니 그 대담함을 상상이나 할 수 있느냐""고 회고했다.",백인,3
"당시 맥키번은 화석연료 회사들에 대한 투자 철회 촉구 운동을 벌이고 있었고, 스테이어는 맥키번의 활동에 대한 기사를 인상 깊게 읽고 그에게 전화를 걸어 둘의 등반은 성사됐다.",그,3
"대통령 취임 직후 밝힌 6대 국정 과제 중 4번째로 ""군사력 재건""을 제시하면서 ""세계 다른 어떤 국가보다도 강력한 군사력 및 최상의 대비 태세를 유지""하겠다고 밝혔다.",대통령,3
시험은 대상에 대한 이해의 정도를 확인하는 것으로 응시자는 자신의 능력만을 사용하여 시험을 치러야 한다.,응시자,3
이와 함께 그는 화술에서 템포와 포르테까지 고려했던 연극인이었다.,연극인,3
>나는 한국인이지.,나,3
"당시 그녀의 사망 소식이 전해지자 AAA1 아일랜드 총리는 ""1990년대 아일랜드에서 자란 이에게 AAA2는 우리 세대의 목소리였다""고 말했다.",AAA1,3
BBB 방송은 NIH가 5차례 검사를 거쳐 AAA의 에볼라 바이러스 음성 반응을 확인했다며 에볼라 치료제가 없는 상황에서 모든 치료가 실험 상태로 진행된 만큼 그를 생명에서 구한 치료법이 무엇인지는 불분명하다고 소개했다.,그,3
프랑수아 올랑드 프랑스 대통령은 12일(현지시간) 그리스의 유로존 탈퇴를 막도록 모든 노력을 기울이겠다고 강조한 반면 앙겔라 메르켈 독일 총리는 협상이 힘들 것이라고 상반된 입장을 피력했다.,앙겔라 메르켈,3
"<수학교육의 가치론>>에서 피력하고 있는 것은 최윤식 자신의 견해로 보이지만, <수학교육의 개혁 (I)> 과 <수학교육의 개혁 (II)>에서 피력하고 있는 수학 교육의 의의와 수학 교육의 원리는 본래 소창금지조의 견해이다.",최윤식,3
반 총장은 베트남 방문 기간인 지난 23일 동남아시아 국가들에 해상에 표류 중인 미얀마 로힝야족 및 방글라데시 난민 구조를 최우선 과제로 삼을 것을 요청했다.,반,3
리원량도 그녀가 올린 화남 청과 수산물시장에서 사스 확진자 7명 등 소식을 알린 것이었다.,리원량,3
