ko,figure,gender_real
"그는 15살때 히로시마에서 피폭한 뒤 담석, 간염 등에 시달리다 2010년 7월 90세에 별세한 부친 AAA를 대신해 소송에 참가했다.",AAA,3
"박 장관이 평화롭고 포용적이며 조화로운 공동체를 만들어 온 아세안의 성취에 존경을 표하자, 아세안 장관들은 한국의 창의적 문화 활동에 대한 관심과 경의로 화답하며 협력 강화 필요성을 강조했다.",장관,3
>그때 저 정말 완전 짱이었어요.,저,3
망데스가 인도 차이나로부터 전체적인 철수 이외에 선택이 없다고 말했을때에 의회는 471대 14의 투표들에 의하여 그를 지지했다.,그,3
AAA 대통령은 취임 첫해에 과도하게 정책 입안 등에 주력하다 보니 국민과 직접 소통하지 못한 것이 후회스럽다고 말했다.,대통령,3
"얀-에크베르트 슈투름 KOF 소장은 ""현재의 조치가 성공적으로 시행된다고 해도 스위스 내 경제적 비용은 국제 환경에 크게 좌우될 것""이라면서 ""전 세계적으로 현재의 위기가 억제되지 않는다면 스위스의 경제 문제는 심각할 것""이라고 우려했다.",얀-에크베르트 슈투름,3
내가 복이 많은 건지 안타까워 보여서 그러는 건지 어디를 가나 많은 사람이 도와준다.,내,3
더불어 피해 아동에게 직접적인 학대 행위를 한 당사자라 할지라도 진심으로 뉘우치고 피해 회복을 위해 노력할 경우 이를 고려하여 형을 집행하기도 하였다.,아동,3
이것은 후원 기관에 대한 저의 공공 도메인 건강 웹사이트 제안의 일부입니다.,저,3
나는 사람들과 같이 하는 것을 좋아하기 때문에 낭독에서 어떤 가능성을 본다.,나,3
AAA 당선자는 지난 4월 21일 파라과이 대통령 선거에서 승리한 이후 남미 국가들과의 관계 정상화 의지를 여러 차례 밝혔다.,AAA,3
실제로 사이타마(기옥)현에서는 구급차로 이송된 후 코로나19 확진 판정을 받은 80대 노인이 입원을 거부당하고 집에 머물다 사망하는 사건이 발생했다고 도쿄신문이 보도했다.,노인,3
선택을 하고 그 선택에 따른 결과를 받아들이는 삶은 내가 주인공이 되는 삶이다.,내,3
"그가 풀이 죽은 반면, 코시는 자신의 오류를 끝까지 인정하지 않았다.",자신,3
"망명후 오스트리야 시민권을 획득,현재 파리오페라빌레단의 연출가로 활약하고있는 누레예프는파리으페라단이 배포한 성명에서 ""가족을 만나기위해 소련입국허가를 얻었다""고 말하고 ""이 여행을 가눙하게 해 준 소런당국과 프랑스침지들에게 감사한다""고 덧붙였다.",누레예프,3
저의 주문 건 제품의 배송 정보를 여쭤보려고 메일 보냅니다.,저,3
"망명후 오스트리야 시민권을 획득,현재 파리오페라빌레단의 연출가로 활약하고있는 누레예프는파리으페라단이 배포한 성명에서 ""가족을 만나기위해 소련입국허가를 얻었다""고 말하고 ""이 여행을 가눙하게 해 준 소런당국과 프랑스침지들에게 감사한다""고 덧붙였다.",연출가,3
5일 월드골프챔피언십 시리즈 HSBC 챔피언스에 출전한 양용은이 첫 티샷을 한 중국 상하이 서산골프장 10번홀 갤러리석에는 교민 20여명이 일찌감치 자리를 잡고 양용은의 우승을 기원했다.,양용은,3
"주체는 자신을 둘러싼 외부 세계와 접속하고, 자신이 진정으로 원하는 것이 무엇인지 방황하는 과정에서 지금껏 깨닫지 못한 '나'의 진짜 모습을 발견할 수 있기 때문이다.",주체,3
AAA1 총장은 이날 오전 본가가 있는 충주시를 찾아 AAA2 시장과도 만났다.,AAA2,3
유아는 나와 타자 간 경계를 만들기 위해 타자를 자신으로부터 분리시키기 시작하는데 이때 제일 먼저 추방하는 것은 자신의 기원인 어머니의 몸이다.,나,3
"마요르사무총장은 유네스코가 자체 계획으로언론규제 및 언론인들의 윤리강령등을 모색하고있다는 IPI의 비난과 관련,자신은 지식 관념정보의 제한없는 유통을 규정하고 있는 유네스코헌장을 준수할 것이라고 밝혔다.",자신,3
즉 필자는 자신이 선택한 입장이 다수 견해가 아니라는 사실을 이미 인지하였다.,필자,3
레오니트 쿠츠마 우크라이나 대통령은 26일 비탈리 라데츠키 국방장관을 해임하고 후임에 처음으로 민간인 출신을 지명하는 등 취임 1개월만에 핵심 각료직을 대상으로 한 개각작업을 모두 완료했다.,국방장관,3
제1항의 죄를 범한 자가 사람을 살해 또는 사망에 이르게 하거나 강간한 때에는 사형 또는 무기징역에 처한다.,사람,3
그 밖에도 AAA가 사대부 계급의 행적 중 어떤 점을 비판하고 어떤 점을 평가하느냐를 검토하는 것은 그가 사대부의 문화에 대해 어떤 생각을 가지고 있는가를 이해하는 좋은 방법이 된다.,사대부,3
뛰어난 펜싱 실력을 지닌 것으로 알려진 고갱의 손에는 아끼던 펜싱 검 '에페'가 쥐어져 있었다.,고갱,3
"1914년, 그는 충분히 큰 체제에서 가우스의 공식이 소수점들의 수를 과소평가할 것이라는 것을 증명했다.",가우스,3
1604년 43세의 나이에 진사에 합격하여 벼슬길에 올랐다.,진사,3
"그는 ""어린 시절부터 내가 하고 싶은 일은 디자인뿐이라는 걸 알았다""면서 ""애플에서 훌륭한 이들과 함께 제품을 디자인할 수 있는 것은 굉장한 행운""이라고 덧붙였다.",그,3
저희는 시간이 고객님의 사업에 중요한 요인이라는 것을 알고 있으며 지연되는 것에 사과의 말씀드립니다.,고객님,3
"AAA1 전 총장은 국민과의 소통에서 특히 ""취약계층, 서민층, 청년층의 '삶의 현장'을 주로 찾고 싶어 한다""고 AAA2 대변인은 전했다.",대변인,3
다른 한 고위미관리의 말처럼 정치적 독립과 경제적 지원을 서방측으로부터 짜내는 방법을 아는 <정신이 나갔으나 여우처럼 교활한 지도자>인가?,지도자,3
"즉, 여행 주최자는 적당한 여행 실행자를 선발하여야 하며, 그 여행 실행자가 자신의 급부를 올바로 이행 하는지를 감독할 책임을 진다.",자신,3
"그는 이날 기자회견에 자리를 함께한 휘티 교수와 발란스 경의 노고에 감사를 표하면서 ""이들은 대중에게 분명하고 강력하게 필요한 정보를 건네는 영웅적인 일을 했다""고 평가했다.",휘티,3
보우소나루 당선인은 지난 대선 정국에서 파리 기후변화협약 탈퇴 가능성을 언급했다가 반발이 거세지자 발언을 취소하기도 했다.,보우소나루,3
즉 일방 당사자가 파산하면 그에게 소송대리인이 있더라도 소송절차가 중단된다.,당사자,3
제가 다른 비행기를 타고 있는데 11시 전에는 도착할 수 없을 것 같아요.,제,3
펑 여사의 회의 참석과 연설은 남편의 그늘에서 벗어나 세계 여성 지도자로서 독자적인 행보를 보인 것이란 분석을 낳고 있다.,펑,3
신중년은 평소 여가에 대한 동경이 있지만 근면함과 윤리적 사고의 틀에서 양가적 감정을 지니고 있으며 자기표현에 대한 갈증을 가지고 있다.,자기,3
그는 2005년 2월에 복권 당첨금을 끝수까지 알려줄 수 없었던 이유가 있었다.,그,3
그는 공화주의 정치체제를 신봉하는 개혁 성향의 정치관을 갖고 있었으나 사회주의 운동에 대해서는 매우 부정적인 인식을 지니고 있었다.,그,3
그들은 그것이 돈을 벌지 않을 것이라고 나에게 말했다.,나,3
하루 뒤인 이날부터 트윗과 브리핑을 통해 주지사들에게 경제정상화를 압박한 셈이다.,주지사,3
제26조 변호사 또는 변호사이었던 자는 그 직무상 알게 된 비밀을 누설하여서는 아니 된다.,변호사,3
그는 지난 8일 사망한 AAA와 접촉한 사람 중 추가 감염자가 나올 가능성은 작다고 발표했다.,사람,3
신분이 보장되지 아니하여 업무 담당자에게 심판 업무를 담당 직무로 생각하는 자세가 부족하면 관련 심사?판정 시 중심을 잃어 공정하기 어렵다.,담당,3
AAA1이라는 이니셜 약칭으로 전세계 클래식음악 애호가들에게 잘 알려진 지휘자 AAA2가 38년간 동거한 파트너와 동성 결혼식을 올렸다.,AAA1,3
위탁자·수익자 사이의 관계에 대해서는 수익자가 자신에게 주어지는 재산적 이익 때문에 대가를 주지 않아도 된다는 것을 유념하여 증여로 법적 성질을 결정해야 한다는 주장도 있다.,수익자,3
"수술 전 마취제에 대한 알레르기 반응 테스트를 하지 않았고, 수술에 마취 전문의가 참여하지도 않은 데다, 환자의 서명이 필요한 수술 위험 고지서에 로 씨가 아닌 병원 측이 서명했다는 것이 그의 주장이다.",환자,3
이후 유물이 발견되자 2005년에 파리 주재 아프간 대사는 AAA1 대통령이 AAA2 대통령과 나눈 대화를 잊지 않고 있다고 프랑스 정부에 알려왔고 이때부터 파리에서의 유물 전시 문제가 본격 협의됐다.,대사,3
"정치권으로까지 번진 경질 논란은 루스벨트호에서 하선하는 그를 배웅하러 갑판에 몰려나온 승조원들이 ""캡틴 크로지어!""를 연호하며 절대적 지지를 보내는 영상이 공개되면서 크로지어 전 함장 지지 쪽으로 무게추가 크게 기울었다.",크로지어,3
자신의 책의 목적은 하이데거의 후기사상의 다섯 가지 상호 관련된 측면을 명료하게 하려고 한다는 것이다.,자신,3
AAA 유엔 주재 러시아 차석 대사는 안보리 회의에서도 결의안은 불필요하고 급조됐다며 동의할 수 없다고 말했다.,러시아 차석 대사,3
"AAA 조달청장은 개막식에서 ""기업들이 국제기구를 포함한 해외 조달시장에 더 많은 관심을 갖고 진출할 계기가 마련되길 바란다""며 ""앞으로도 기관 간 협업을 지속해 효과적으로 해외 조달시장 진출을 지원할 것""이라고 밝혔다.",조달청장,3
김구 선생의 손자인 김양 주 상하이 총영사는 한국 문화원 개원을 하루 앞둔 11일 저녁 개막공연 축사에서 백범 일지 가운데 한 대목을 인용했다.,백범,3
"에이본은 ""미국은 우리에게 범죄를 저질렀다""면서 ""나는 미국을 신뢰하기가 매우 어렵다""고 말했다.",나,3
"그는 ""림네트가 체르노빌 사고 당시 가동했더라면 영국내에서 방사능치가 정상 이상의 수준인 지역들을 정확하게 짚어낼 수 있었을 것""이라고 말했다.",림네트,3
"또 한국상품중 호기심과 흥미의 대상이 되고있는 것은 정선영씨의 ""정력팬티""로 ""스위스""의""트리빈·르·마텡""지는 한국어와영어 설명이 붙은 이팬티의 사진을 28일자 2면에 싣고 ""성행위를 오래 지속시킬수 없는 사람은 ""제네바""발명품 전시장에 출품된 ""정력팬티""를 가보라""고 말했다.",사람,3
"보츠와나 정부는 성명을 통해 ""단체의 이번 보고서를 보면 2014년 이 단체가 진행한 조사 이후 코끼리 개체 수에 큰 변화가 없음을 알 수 있다""면서 조사 방법 등에 문제가 있다고 지적했다.",보츠와나,3
왜 사람들은 자기 일만 하는 부동산 중개인을 의심하는지 궁금합니다.,자기,3
AAA 1은 조부 밑에서 한학을 익히다가 1920년 지수 승산마을의 대부호였던 허씨 집안의 AAA 2와 혼인한 다음해 지수보통학교에 편입하였다.,AAA 2,3
당신은 누군가를 무슨 일이 일어나는지 깨닫지도 못한 채 극단적인 입장에 처하도록 점진적 논리단계를 사용할 수 있다.,누구,3
그는 르네상스 말경주에서 '질주하는 지롤라모'에 3 대 2의 배당률을 제시할 수 있다.,지롤라모,3
AAA의 생각과 논리를 따라 식민지 조선 근대극의 형성을 자의적으로 읽어보았다.,AAA,3
자기 자신에 대한 성찰이나 객관적인 반성의 절차를 거치지 않으면 사고에 있어서 오류를 가지기 쉽고 편견에 사로잡히게 된다.,자기,3
파울리가 양에게 B장의 질량에 대해 성가시게 잔소리를 했던 이유는 그가 양의 방정식에 질량항이 없다는 사실을 알고 있기 때문이었다.,그,3
"중국계 캐나다 작곡가로 1949년 7월 30일, 밴쿠버에서 태어난 AAA는 7살에 피아노 학습을 시작으로 음악에 입문하였다.",AAA,3
"그가 역점을 기울인 것은 궁중의 비정치화, 법전 정비를 통한 법치 국가 기초 확립과 일본인 고문관 초빙, 그리고 차관 공여를 통한 조선의 대일 경제 의존 증대 등이었다.",일본인,3
나는 우리의 배송이 같은 운명을 겪지 않기를 바랍니다.,나,3
법사회학 연구자로서 그는 이상적인 학력배경을 갖춘 셈이다.,연구자,3
채무자가 일탈재산이 자기 앞으로 회복된 다음 이를 다시 처분하였을 때의 처리이다.,자기,3
"팝스타 아리아나 그란데, 영화 '보헤미안 랩소디' 주연 라미 말렉, 영화배우 겸 제작자 드웨인 존슨 등과 함께 이름을 올렸다.",팝스타,3
새로운 존재를 만나면 협력의 노력을 기울임으로써 그와 협력의 기초를 세울 수 있기를 희망한다는 것을 의미한다.,그,3
직업을 잃게 되는 피용자의 경우 등은 자신의 직업 상실에 대한 경제적 압력으로 인해 위험을 승인하였거나 동의한 것이다.,자신,3
>저는 양세찬이라고 생각해요.,저,3
"BBB 1 퇴임 후 BBB 2 부사장으로 부임한 이후에는 사이토 마코토 측근에서 문화 통치 정책 입안 및 시행과 관련된 책사, 정략가로 활약하였다.",책사,3
그런데 정작 동시대 관객과 만날 때는 현대와의 접점이 그다지 보이지 않는 것이 늘 아쉬웠다.,관객,3
커비 위원장은 다음 주 미국 청문회를 거쳐 유엔총회에 중간보고를 할 계획이라고 밝혔다.,위원장,3
"경쟁의 승리는 다른 사람의 재산권을 침탈하지 않으면서 이기는 경쟁자의 능력, 즉 경쟁력에 달려 있다.",사람,3
"정보획득노력, 과학신뢰도, 정치성향이 기후변화인식에 미치는 영향을 중심으로 누가 기후변화 회의론자인지에 대해 서술하고자 한다.",누구,3
"""신정부를 남한만의 정부로 승인한다면 국가의 분단이 고착화되고, 북한 국민들의 참여가 배제될 것이며, 소련이 자신의 괴뢰 정권을 한국의 중앙 정부로 승인함으로써 이북에서 괴뢰 정권의 입지를 강화시키는 구실을 줄 것""이라고 보았다.",자신,3
소유권자가 자신의 토지채무를 부담하고 있는 토지를 양도하는 경우에는 양수인에게 토지채무를 부담하게 된다.,소유권자,3
성적 지향을 드러내고 싶지 않아서 화자의 입장에서는 거짓말이 아니지만 ‘모든 사람이 이성애자’라는 믿음을 갖고 있는 상대방에게는 의심을 사지 않도록 하는 화법을 사용하기도 하였다.,사람,3
"반 총장은 3분간의 길지 않은 연설에서 먼저 ""우리가 직면하고 있는 위험에도, 여러분은 졸업을 통해 놀라운 기회들이 기다리는 세상으로 나아가게 된다는 점을 기억해달라""고 당부했다.",반,3
당신은 로켓의 가속도에 대한 표현식을 구하기 위해 우선 로켓으로부터 한 덩이의 질량이 분사 되는 경우를 고려한다.,당신,3
특히 지쿠는 프로축구클럽(가시마 앤틀러스)과 대표팀 감독을 역임한 인연을 내세워 일본축구협회가 자신을 지지해줄 것으로 믿는다고 말했다.,감독,3
자신이 행장으로 몸담았던 은행이 갖가지 비리 의혹으로 당국의 조사를 받는 상황에서 5억 원의 성과급을 챙겨 '도덕적 해이'라는 비판을 받은 AAA 전 은행장을 자문위원으로 위촉한 것은 적절치 않다는 비판이 일고 있다.,자문위원,3
제가 방금 빨리 배송하라고 재촉했기 때문에 오늘 중으로 받으실 수 있을 겁니다.,제,3
"""개방파""인 AAA1 전 내각 총리와 그의 측근인 AAA2 전 내각 사무국장이 겨우 105명의 당 중앙 위원회 후보위원에 선출되었다.",후보,3
AAA 유엔 주재 러시아 차석 대사는 안보리 회의에서도 결의안은 불필요하고 급조됐다며 동의할 수 없다고 말했다.,대사,3
그는 스케줄을 둘러싼 말썽과 온갖 결함들을 이유로 순회공연이 시작된 이래 모두 30회의 공연계획 가운데 3분의1을 취소했다.,그,3
이에 이탈리아 투린의 부유한 기업가 가문 출신인 브루니 여사와 언니인 영화배우 발레리아 브루니 테데스키는 페트렐라의 이탈리아 송환 저지를 위해 사르코지 대통령을 집중 설득해 송환 중단 결정을 이끌어냈다고 일간 리베라시옹이 전했다.,발레리아 브루니 테데스키,3
"작성자 불이익의 원칙은 약관의 작성자가 그 명확성에 대하여 책임을 져야 하고, 그 조항에 불명확성이 있으면 그의 부담으로 돌려야 한다는 것이다.",작성자,3
"길동이 도적단에 처형당할 위기에 처하자, 연화는 아버지에게 도적단의 법에 따라 길동이 자신의 가치를 증명하여 도적단의 일원이 될 수 있는 기회를 허락해줄 것을 애원한다.",일원,3
그는 학살의 구체적인 모습이나 현장이 아닌 학살이 끝난 뒤의 상황을 묘사했다.,그,3
"제발, 나는 당신에게 내 제품을 환불해 주기를 요청합니다.",내,3
"AAA 총장은 이에 대해 우크라이나 위기 중재에 관한 최신 상황과 유엔의 입장 등을 소개하면서 ""우크라이나 사태를 대화를 통해 평화적으로 해결하기를 희망한다""고 말했다.",총장,3
"존슨 총리는 그런데도 브렉시트 비준 절차를 10월 31일까지 완료하는데 ""자신감""을 갖고 있다고 덧붙여 브렉시트 연기를 피하기 위해 다른 방안을 모색할 수 있음을 시사했다.",총리,3
AAA 위원장 일행은 하얼빈-창춘을 찾아 선친인 김일성 주석의 혁명 유적지를 순례할 것으로 예상된다.,주석,3
이는 채권자든 채무자든 사람인 이상 병들지 않고 사고 나지 않고 살 수는 없는 노릇이다.,채무자,3
우리 학교는 사회과 수석 교사가 배치되어 있는데 그런 분들이 나서서 노력하는 것이 눈에 보인다.,수석 교사,3
"또 대학의 AAA 교수는 ""현재의 정화 방법들 대부분이 아직 해결해야 할 점이 많고, 비용이 많이 들며, 완전히 믿을 수 없는 상태""라며 실제로 효과를 내기 위해서는 수년이 필요하다는 의견을 밝혔다.",교수,3
귀하의 채널을 팔로우한 지 벌써 3년이 되었습니다.,귀하,3
"그는 AAA 대통령이 자신의 발언에 '수용적'이었다며 ""화기애애하게 긍정적인 대화를 나눴다""고 설명했다.",대통령,3
당신은 내가 아는 유일한 다국적 기업가로서 정당한 절차를 따르지 않습니다.,당신,3
"보스니아 법원이 1990년대 보스니아 내전 당시 세르비아계 민간인 등을 고문한 혐의를 받고 있는 한 여성에 대해 유죄로 판단, 14년형을 선고했다고 27일 영국 BBB 방송이 보도했다.",민간인,3
"AAA 대통령은 26일 미국 뉴욕의 유엔 본부에서 열린 유엔 총회의 연단에 올라 ""좋다.""고 말했다.",대통령,3
특히 자신이 문제 상황을 통제할 것인가 아닌가는 자유 재량이니까 별문제 없다면서 아무 조치도 하지 않으면 어떻게 할 것인가?,자신,3
"그는 러시아를 사례로 들었는데, 러시아 정부는 민족주의를 강화하기 위해 강압적인 식량 정치를 실시하고 국산품 애용 운동 등을 벌였다고 주장한다.",그,3
"박 당선인은 ""프랑스가 한국전쟁에 참전한 전통우방국""이라면서 그동안 북핵ㆍ인권 문제 등 북한 관련 이슈에서 한국의 입장을 지지해 준 데 대해 감사를 표시했다.",당선인,3
이에 대해 페라리 대사는 이탈리에 체류 중인 중국인들의 처지를 이해한다면서 현재 중국 항공사의 요청에 따라 일부 왕복 항공편을 가능한 한 빨리 허용할 것이며 양국 간 정상적인 왕래도 회복시킬 것이라고 답했다.,대사,3
누구시지 하고 본 게 지드래곤 선배님 노래 중에 Get Your Crayon에서 김태희와 김희선~,김희선,3
그는 기회 있을 때마다 1960년대 초반 우주 개척시대 초기의 흥분을 다시 불러일으킬 필요가 있다고 역설하고 있다.,그,3
택시 기사가 좀 더 산 위로 올라가면 대와사가 있다고 하여 산 위로 한 1 Km쯤 더 올라 갔다.,기사,3
그의 대각선 논증은 물샐틈없이 철저한 수학적 논증이다.,그,3
배심원이 자신의 선입 관과 성향을 의도적으로 바꾸려고 노력하더라도 과거의 성향은 기억에 남아있게 되어서 그의 행위와 결정에 계속적으로 영향을 미치게 된다.,배심원,3
필자가 밝히고자 하는 사실은 한 화음의 ‘연장’ 동안에도 디자인의 압축이 계속된다는 점이다.,필자,3
다다 시장은 선정적인 드위의 공연이 청소년에게 악영향을 끼칠 수 있다고 불평하는 시민들이 많아 금지 결정을 내리게 됐다며 시민들이 자신의 결정을 전적으로 지지한다고 확신했다.,자신,3
"AAA KOICA 사업개발이사는 ""KOICA와 IRRI가 강화된 파트너십을 바탕으로 개도국에서 쌀 식량안보를 이루고, 유엔의 지속가능개발목표(SDGs)를 달성하는 데 혁신적인 농업기술 개발과 보급 사업에 협력하길 기대한다""고 말했다.",AAA,3
AAA 멕시코 대통령은 취임 이후 멕시코 원주민 문화유산의 보전을 강조해 왔다.,대통령,3
"자하로바는 이어 관련 보도는 안토니우 구테흐스 유엔 사무총장이 척결을 촉구한 '인포데믹'의 구체적 사례라면서 대처 호소문을 유엔, 유럽안보협력기구, 유네스코 등으로도 보낼 것이라고 전했다.",총장,3
그는 경기부양을 위해 규제가 완화되길 원하지만 보건 시스템에 너무 부담을 주지는 않고 발병곡선을 가능한 평평하게 할 필요가 있다고 덧붙였다.,그,3
급기야 데이브 프로이덴탈 와이오밍 주지사는 `인내가 바닥이 났다'면서 최근 국립공원 관리소장에게 민간에 매각하겠다는 `최후통첩'을 보낸 것이다.,관리소장,3
">야, 양세찬 되면 안 돼.",양세찬,3
"그는 ""AAA의 전투기들이 민간인들에게 `배럴 밤`을 떨어뜨릴 때마다 러시아는 고립을 자초하는 것""이라며 ""AAA 감싸기를 중단하라""고 촉구했다.",그,3
대상 사안의 원고는 하수급인이면서도 원수급인이 원도급인을 상대로 사용할 방법을 좌우할 수 있는 상황에 있었기에 그렇게 할 수 있었던 것이다.,하수급인,3
"그는 또 총선이 끝난 뒤 신종플루 사망자가 크게 늘었다는 주장이 있다면서, 이것이 사실이라면 5~10년 징역형에 해당한다고 덧붙였다.",그,3
"그러면서 ""향후 2~3주 내 무슨 일이 벌어지는지 살펴보자""면서 ""통제를 풀기 시작한 중국의 상황을 주시해볼 수도 있다""고 덧붙였다.",나,3
자신의 업적이 대부분 성미 급한 아버지의 공로가 되는 복잡한 관계는 그에게 엄청난 비참함을 안겨줬다.,자신,3
"소량의 기체 존재를 무시함으로써 진공을 정의할 수 있다고 생각하였는데, 이러한 관점은 보일이 공기 펌프 실험을 통해 주장하였던 관점과 일치하는 것이다.",보일,3
이에 Ennigkeit는 Gäfgen에게 아이의 소재를 말하지 않으면 지금껏 경험하지 못한 고통을 가할 것이며 밖에서 들리는 헬기소리를 가리키며 고통을 줄 전문가가 오고 있다고 위협했다.,Gäfgen,3
이제 모든 사람이 자기가 어느 방에 있는지 안다.,자기,3
당신이 인문계고를 선택하는 순간 이 모든 것을 포기해야 한다.,당신,3
친애하는 AAA1 선생님 저는 영업사원 AAA2입니다.,사원,3
"커뮤널 성향은 '나는 공정한 사람이다, 나는 좋은 성품을 갖춘 사람이다, 나는 정직한 사람이다, 나는 이기심이 없는 사람이다, 나는 성실한 사람이다, 나는 진실한 사람이다, 나는 충성스러운 사람이다' 등 7개 문항으로 측정하였다.",사람,3
나는 당신의 한옥에 숙박을 예약 할 수 있기를 바랬습니다.,나,3
그는 다나카가 전에 근무하던 세이토 중학교에서 교무를 담당하였던 인물이다.,다나카,3
"길먼이 BBB 설립을 위한 준비 작업들을 진행하고 있을 무렵, 영국의 수학자 실베스터는 무직 상태인 60대의 수학자였다.",실베스터,3
"지난 30일 별세한 미국의 저명 의학자 AAA는 평생 독신으로 살아온 것으로 알려졌지만, 어린 시절 자신이 동성애자라는 사실을 깨달았고 말년에 작가인 동성 애인과 만나 마지막 사랑을 했다고 BBB가 31일 전했다.",작가,3
나-그것'의 세계는 경험과 인식과 이용의 대상이 되는 세계이다.,나,3
무대 현실과 교차하게 되는 극장 상황 속 자신을 인지하게 된다.,자신,3
로스 차관 자신은 가족을 위해 최선의 행동을 했다는 커밍스 보좌관의 주장을 받아들인다고 말했다.,커밍스,3
오히려 의뢰인에게 그러한 사정을 설명하도록 하여 필요하면 그가 다른 변호사를 선임할 수 있도록 하는 것이 의뢰인의 변호사 선임권을 보장하는 것이다.,의뢰인,3
"AAA 부주임은 ""최근의 혈청 조사 분석 결과 중국인 가운데 30%만이 신종플루 항체를 보유한 것으로 나타났다""며 ""따라서 환절기인 봄철에 신종플루가 크게 번질 가능성이 있다""고 거듭 경고했다.",AAA,3
AAA 의원은 문화재청과 민관 합동 환수 위원회를 구성해 BBB에서 어보를 돌려 받는 행사와 한국으로 가져가 종묘에 다시 안치하는 행사 등을 뜻깊에 치러보고 싶다는 뜻을 밝혔다.,AAA,3
우리는 당신을 위해 가스 버너를 교체 할 것입니다,당신,3
"보호하려는 은행의 자기자본비율은 보통주, 기본, 총 자기자본비율 중 어떤 비율인가?",자기,3
"안녕하세요, BBB1 해외 영업팀 AAA2입니다.",AAA2,3
"이와 관련, AEG 회장이자 최고경영자인 랜디 필립스는 런던 공연을 앞두고 의사 머리와 계약하자고 우긴 것은 잭슨 자신이었다고 밝혔다.",랜디 필립스,3
> 야 내가 진짜.,내,3
"다시 말해서, 국가이기를 정지한 것에 나는 복종이라는 정치적 의무가 없는 것이다.",나,3
당신이 자랑스러워하는 이전 직장의 성과는 무엇인가요?,당신,3
"그는 sendmail.cf 파일을 열었는데, 이 파일에는 이메일을 제어하는 모든 규칙과 세부사항이 적혀 있다.",그,3
"행사장 주변에는 지구촌 영유아의 사망 원인과 해결책을 배울 수 있는 `질병을 물리쳐요` 미니 볼링 게임, `말라리아와 한판 승부` 줄다리기, `종이로 전하는 마음` 종이접기 등 다양한 체험 부스도 설치됐다.",영유아,3
조종사의 상체는 창문 밖으로 빨려 나갔고 하체는 조종대와 쾅쾅 부딪히고 있었다.,조종사,3
"정 재판관은 ""나는 대한민국 대표로 ICC에 온 것""이라며 ""공정한 재판에 전념하되 우리나라 사법부의 국제적 위상과 신뢰를 높이고 국제 교류·협력을 강화하는 데 기여하겠다""고 밝혔다.",나,3
"주체는 자신을 둘러싼 외부 세계와 접속하고, 자신이 진정으로 원하는 것이 무엇인지 방황하는 과정에서 지금껏 깨닫지 못한 '나'의 진짜 모습을 발견할 수 있기 때문이다.",자신,3
AAA1은 AAA2를 존경하는 친구라고 소개하면서 그의 노래는 정치적인 내용을 담고 있지 않고 선동적인 구석은 어디에도 보이지 않지만 억압의 시대에 저항의 상징이 됐다고 말했다.,그,3
신 전 위원장은 총회를 끝으로 1년 임기의 의장직에서 물러날 예정이다.,의장,3
융커에 대한 반대 여론이 고조되자 명시적인 지지를 천 명한 데 이어 반대 여론을 잠재우기 위한 적극적인 행보에 나섰다.,융커,3
외르트만은 이러한 규정을 수정된 부당이득법에 대한 자신의 주장의 결정적인 근거로 삼았다.,자신,3
그는 7년 동안 은거해 온 학자 답게 앞으로의 연구 계획에 대해서도 굳게 입을 다물었다.,그,3
"네, 누구시죠?",누구,3
"사용자가 그 또는 그녀의 눈이나 머리를 움직임에 따라, 사용자 시야와 현재 초점 영역은 이들 움직임으로 또한 갱신되고 있다.",사용자,3
AAA1 여사의 대변인인 AAA2는 손상된 신경 조직 2곳에 대해 수술을 받고 당일 바로 퇴원할 예정이라고 7일 밝혔다.,AAA1,3
"AAA2 등의 연구, AAA3 등의 연구와 제안한 모델의 경우 블록체인에서 사용자의 속성 기반 암호화(Attribute-based Encryption, ABE) 키를 부여하고 악의적인 사용자의 부적절한 콘텐츠를 탐지하는 등의 임무를 수행하는 준신뢰하는 3자가 존재한다.",3자,3
오바마 대통령이 G20 정상회의 개막 첫날 퀸즐랜드대 연설에서 기후변화 대응을 위해 GCF에 30억 달러를 출연하겠다고 밝힌 데 대한 G20차원의 호응인 셈이다.,대통령,3
혼란을 피하기 위해 당신이 이것을 고칠 수 있기를 바랍니다.,당신,3
당신이 편견을 경험해 본 적이 있다면 당신은 여성이다.,당신,3
"BBB는 AAA1 위원장이 지난 달 말 런던의 다우닝가 10 총리 집무실에서 AAA2 총리를 만난 뒤 ""협상 타결 가능성에서 이전보다 10배는 더 회의적인 상태로 다우닝가 10을 떠난다""고 말했다고 전한 바 있다.",AAA1,3
> 지효야 근데 너 되게 오늘 이렇게 입으니까 예쁜 것 같아.,너,3
그녀는 병원으로 옮겨진 뒤 수시간 동안 관계자들로부터 질문을 받았지만 앞으로 자신에게 어떤 일이 벌어질지 설명해주는 사람은 아무도 없었다고도 비판했다.,자신,3
"AAA는 ""무대와 객석이 너무 가깝게 되자 연기자인 나뿐만 아니라 관객도 모두 연극에 몰입할 수 없었고, 드라마센터에서 제대로 연극을 하기에는 아무래도 어려울 것""이라는 판단을 내린다.",관객,3
그는 꿈을 이루기 위해 미국과 영국에서 교육을 받았고 지금까지 전 세계 100여 개 이상의 오케스트라 연주를 이끌었다.,그,3
